Date,Open,High,Low,Close,Adj Close,Volume
2014-07-18,27.00,30.51,26.10,30.10,30.10,5817700
2014-07-21,29.41,30.70,29.20,30.00,30.00,329600
2014-07-22,29.90,30.75,27.50,27.59,27.59,228600
2014-07-23,27.77,27.77,26.67,27.50,27.50,74100
2014-07-24,27.50,27.70,26.83,27.14,27.14,45900
2014-07-25,27.00,27.32,26.19,26.44,26.44,43000
2014-07-28,27.16,27.16,24.63,25.89,25.89,56900
2014-07-29,25.82,25.99,24.25,25.86,25.86,44000
2014-07-30,25.94,27.86,25.60,27.60,27.60,81500
2014-07-31,27.50,28.22,26.65,28.22,28.22,86200
2014-08-01,28.42,32.80,25.75,29.75,29.75,107100
2014-08-04,29.84,30.76,28.50,30.25,30.25,195100
2014-08-05,29.99,30.21,28.50,29.08,29.08,76600
2014-08-06,28.78,30.28,28.70,30.11,30.11,23100
2014-08-07,30.11,30.45,29.70,29.82,29.82,50500
2014-08-08,30.49,30.49,29.65,29.96,29.96,53200
2014-08-11,29.80,34.88,29.20,33.40,33.40,32500
2014-08-12,33.53,33.76,30.00,31.81,31.81,52400
2014-08-13,31.51,32.00,29.54,29.58,29.58,38400
2014-08-14,29.98,29.98,27.73,28.81,28.81,30800
2014-08-15,28.34,28.99,26.53,27.28,27.28,28600
2014-08-18,27.36,27.42,25.46,27.00,27.00,22100
2014-08-19,27.00,29.97,27.00,29.43,29.43,25000
2014-08-20,29.45,30.04,28.23,29.14,29.14,23200
2014-08-21,29.05,29.39,28.65,29.00,29.00,16500
2014-08-22,29.00,29.78,29.00,29.00,29.00,10200
2014-08-25,29.00,31.65,29.00,29.17,29.17,9800
2014-08-26,29.04,29.87,29.04,29.76,29.76,9100
2014-08-27,29.32,29.65,28.51,29.08,29.08,39000
2014-08-28,28.77,29.50,28.77,29.43,29.43,43100
2014-08-29,29.16,29.45,28.50,28.92,28.92,11000
2014-09-02,28.81,30.00,27.60,29.59,29.59,33700
2014-09-03,29.58,30.14,29.58,30.03,30.03,19200
2014-09-04,30.00,30.00,28.97,29.25,29.25,6900
2014-09-05,28.34,29.06,28.09,28.79,28.79,24300
2014-09-08,28.96,29.00,26.38,27.39,27.39,35500
2014-09-09,27.59,29.80,26.82,28.95,28.95,31400
2014-09-10,28.49,30.00,27.51,29.40,29.40,8900
2014-09-11,31.11,31.11,28.70,29.80,29.80,24600
2014-09-12,29.01,29.49,28.13,28.56,28.56,16500
2014-09-15,28.69,29.07,27.77,28.74,28.74,44400
2014-09-16,28.71,29.10,26.27,28.59,28.59,36500
2014-09-17,27.50,27.96,27.20,27.96,27.96,12200
2014-09-18,27.02,29.40,26.88,28.61,28.61,25800
2014-09-19,28.30,28.34,27.00,27.07,27.07,71800
2014-09-22,27.10,28.43,26.50,26.50,26.50,44300
2014-09-23,26.75,30.60,26.50,29.56,29.56,118200
2014-09-24,31.28,31.50,28.40,29.58,29.58,131800
2014-09-25,29.58,30.26,27.36,29.05,29.05,143200
2014-09-26,28.87,31.79,28.79,29.89,29.89,86400
2014-09-29,29.82,33.43,29.24,31.83,31.83,98000
2014-09-30,32.00,32.00,29.17,31.50,31.50,897600
2014-10-01,31.40,31.82,30.65,31.60,31.60,73000
2014-10-02,31.70,33.80,31.01,33.42,33.42,136900
2014-10-03,33.81,38.69,33.78,38.23,38.23,129300
2014-10-06,38.80,40.74,32.82,34.15,34.15,161900
2014-10-07,33.75,33.75,31.01,33.41,33.41,66000
2014-10-08,33.25,36.53,33.08,36.10,36.10,78100
2014-10-09,36.46,36.46,34.31,34.42,34.42,45400
2014-10-10,34.30,35.34,33.04,33.37,33.37,32200
2014-10-13,33.23,33.60,32.23,32.50,32.50,47000
2014-10-14,33.05,34.00,30.24,30.96,30.96,69600
2014-10-15,30.24,31.32,28.97,31.26,31.26,72100
2014-10-16,30.75,31.20,29.35,30.50,30.50,101300
2014-10-17,31.03,32.37,30.50,31.81,31.81,101000
2014-10-20,31.58,35.51,30.52,34.89,34.89,74500
2014-10-21,35.34,41.01,35.34,38.12,38.12,121600
2014-10-22,38.44,38.65,33.42,33.85,33.85,93700
2014-10-23,34.29,37.82,33.95,35.53,35.53,61200
2014-10-24,35.63,39.09,34.79,38.47,38.47,56500
2014-10-27,37.90,40.85,37.41,38.14,38.14,22400
